ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030052;MAGNANO IN RIVIERA                      ;1.144;1.185;2.329
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030055;MANZANO                                 ;3.118;3.306;6.424
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030057;MARTIGNACCO                             ;3.327;3.575;6.902
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030060;MOIMACCO                                ;854;834;1.688
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030065;NIMIS                                   ;1.352;1.383;2.735
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030068;PAGNACCO                                ;2.462;2.557;5.019
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030072;PASIAN DI PRATO                         ;4.511;4.880;9.391
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030074;PAVIA DI UDINE                          ;2.766;2.836;5.602
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030078;POVOLETTO                               ;2.641;2.809;5.450
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030079;POZZUOLO DEL FRIULI                     ;3.351;3.541;6.892
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030080;PRADAMANO                               ;1.740;1.862;3.602
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030083;PREMARIACCO                             ;2.023;2.090;4.113
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030085;PREPOTTO                                ;390;373;763
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030086;PULFERO                                 ;472;467;939
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030090;REANA DEL ROIALE                        ;2.387;2.522;4.909
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030091;REMANZACCO                              ;3.006;3.128;6.134
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030101;SAN GIOVANNI AL NATISONE                ;3.128;3.052;6.180
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030102;SAN LEONARDO                            ;576;541;1.117
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030103;SAN PIETRO AL NATISONE                  ;1.056;1.095;2.151
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030108;SAVOGNA                                 ;204;189;393
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030111;STREGNA                                 ;182;166;348
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030113;TAIPANA                                 ;326;289;615
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030116;TARCENTO                                ;4.277;4.733;9.010
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030118;TAVAGNACCO                              ;7.135;7.846;14.981
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030122;TORREANO                                ;1.028;1.103;2.131
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030127;TRICESIMO                               ;3.613;3.996;7.609
2016;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030129;UDINE                                   ;45.989;53.352;99.341
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093001;ANDREIS                                 ;128;124;252
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093002;ARBA                                    ;648;641;1.289
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093004;AVIANO                                  ;4.448;4.618;9.066
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093005;AZZANO DECIMO                           ;7.750;7.994;15.744
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093006;BARCIS                                  ;130;122;252
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093007;BRUGNERA                                ;4.659;4.674;9.333
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093008;BUDOIA                                  ;1.273;1.289;2.562
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093009;CANEVA                                  ;3.102;3.301;6.403
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093010;CASARSA DELLA DELIZIA                   ;4.212;4.219;8.431
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093011;CASTELNOVO DEL FRIULI                   ;429;432;861
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093012;CAVASSO NUOVO                           ;727;785;1.512
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093013;CHIONS                                  ;2.540;2.645;5.185
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093014;CIMOLAIS                                ;196;181;377
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093015;CLAUT                                   ;449;495;944
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093016;CLAUZETTO                               ;192;180;372
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093017;CORDENONS                               ;8.877;9.353;18.230
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093018;CORDOVADO                               ;1.365;1.417;2.782
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093019;ERTO E CASSO                            ;188;193;381
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093020;FANNA                                   ;758;777;1.535
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093021;FIUME VENETO                            ;5.723;5.978;11.701
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093022;FONTANAFREDDA                           ;6.085;6.274;12.359
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093024;FRISANCO                                ;296;301;597
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093025;MANIAGO                                 ;5.750;5.994;11.744
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093026;MEDUNO                                  ;786;775;1.561
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093027;MONTEREALE VALCELLINA                   ;2.154;2.261;4.415
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093028;MORSANO AL TAGLIAMENTO                  ;1.362;1.446;2.808
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093029;PASIANO DI PORDENONE                    ;3.847;3.870;7.717
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093030;PINZANO AL TAGLIAMENTO                  ;729;781;1.510
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093031;POLCENIGO                               ;1.529;1.636;3.165
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093032;PORCIA                                  ;7.397;7.853;15.250
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093033;PORDENONE                               ;24.323;26.816;51.139
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093034;PRATA DI PORDENONE                      ;4.252;4.187;8.439
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093035;PRAVISDOMINI                            ;1.739;1.722;3.461
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093036;ROVEREDO IN PIANO                       ;2.915;3.037;5.952
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093037;SACILE                                  ;9.574;10.279;19.853
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093038;SAN GIORGIO DELLA RICHINVELDA           ;2.407;2.237;4.644
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093039;SAN MARTINO AL TAGLIAMENTO              ;720;738;1.458
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093040;SAN QUIRINO                             ;2.168;2.199;4.367
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093041;SAN VITO AL TAGLIAMENTO                 ;7.272;7.762;15.034
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093042;SEQUALS                                 ;1.081;1.145;2.226
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093043;SESTO AL REGHENA                        ;3.145;3.155;6.300
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093044;SPILIMBERGO                             ;5.872;6.241;12.113
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093045;TRAMONTI DI SOPRA                       ;153;165;318
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093046;TRAMONTI DI SOTTO                       ;192;180;372
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093047;TRAVESIO                                ;874;916;1.790
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093049;VITO D'ASIO                             ;387;366;753
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093050;VIVARO                                  ;679;678;1.357
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093051;ZOPPOLA                                 ;4.271;4.217;8.488
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093052;VAJONT                                  ;854;841;1.695
2016;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;093053;VALVASONE ARZENE;1.944;2.010;3.954
2016;070;LIGURIA              ;101;IMPERIESE;008001;AIROLE                                  ;209;192;401
2016;070;LIGURIA              ;101;IMPERIESE;008002;APRICALE                                ;322;302;624
2016;070;LIGURIA              ;101;IMPERIESE;008003;AQUILA DI ARROSCIA                      ;77;82;159
2016;070;LIGURIA              ;101;IMPERIESE;008004;ARMO                                    ;55;56;111
2016;070;LIGURIA              ;101;IMPERIESE;008005;AURIGO                                  ;167;176;343
2016;070;LIGURIA              ;101;IMPERIESE;008006;BADALUCCO                               ;538;589;1.127
2016;070;LIGURIA              ;101;IMPERIESE;008007;BAIARDO                                 ;187;144;331
2016;070;LIGURIA              ;101;IMPERIESE;008008;BORDIGHERA                              ;4.809;5.645;10.454
2016;070;LIGURIA              ;101;IMPERIESE;008009;BORGHETTO D'ARROSCIA                    ;242;210;452
2016;070;LIGURIA              ;101;IMPERIESE;008010;BORGOMARO                               ;466;413;879
2016;070;LIGURIA              ;101;IMPERIESE;008011;CAMPOROSSO                              ;2.780;2.842;5.622
2016;070;LIGURIA              ;101;IMPERIESE;008012;CARAVONICA                              ;154;116;270
2016;070;LIGURIA              ;101;IMPERIESE;008013;CARPASIO                                ;88;75;163
2016;070;LIGURIA              ;101;IMPERIESE;008014;CASTELLARO                              ;617;648;1.265
2016;070;LIGURIA              ;101;IMPERIESE;008015;CASTEL VITTORIO                         ;151;141;292
2016;070;LIGURIA              ;101;IMPERIESE;008016;CERIANA                                 ;632;597;1.229
2016;070;LIGURIA              ;101;IMPERIESE;008017;CERVO                                   ;552;608;1.160
2016;070;LIGURIA              ;101;IMPERIESE;008018;CESIO                                   ;141;138;279
2016;070;LIGURIA              ;101;IMPERIESE;008019;CHIUSANICO                              ;302;289;591
2016;070;LIGURIA              ;101;IMPERIESE;008020;CHIUSAVECCHIA                           ;292;280;572
2016;070;LIGURIA              ;101;IMPERIESE;008021;CIPRESSA                                ;633;650;1.283
2016;070;LIGURIA              ;101;IMPERIESE;008022;CIVEZZA                                 ;314;285;599
2016;070;LIGURIA              ;101;IMPERIESE;008023;COSIO DI ARROSCIA                       ;103;115;218
2016;070;LIGURIA              ;101;IMPERIESE;008024;COSTARAINERA                            ;411;427;838
2016;070;LIGURIA              ;101;IMPERIESE;008025;DIANO ARENTINO                          ;350;379;729
2016;070;LIGURIA              ;101;IMPERIESE;008026;DIANO CASTELLO                          ;1.086;1.135;2.221
2016;070;LIGURIA              ;101;IMPERIESE;008027;DIANO MARINA                            ;2.739;3.233;5.972
2016;070;LIGURIA              ;101;IMPERIESE;008028;DIANO SAN PIETRO                        ;568;567;1.135
2016;070;LIGURIA              ;101;IMPERIESE;008029;DOLCEACQUA                              ;991;1.090;2.081
2016;070;LIGURIA              ;101;IMPERIESE;008030;DOLCEDO                                 ;698;712;1.410
2016;070;LIGURIA              ;101;IMPERIESE;008031;IMPERIA                                 ;20.147;22.007;42.154
2016;070;LIGURIA              ;101;IMPERIESE;008032;ISOLABONA                               ;335;363;698
2016;070;LIGURIA              ;101;IMPERIESE;008033;LUCINASCO                               ;164;123;287
2016;070;LIGURIA              ;101;IMPERIESE;008034;MENDATICA                               ;102;80;182
2016;070;LIGURIA              ;101;IMPERIESE;008035;MOLINI DI TRIORA                        ;322;289;611
2016;070;LIGURIA              ;101;IMPERIESE;008036;MONTALTO LIGURE                         ;204;193;397
2016;070;LIGURIA              ;101;IMPERIESE;008037;MONTEGROSSO PIAN LATTE                  ;61;59;120
2016;070;LIGURIA              ;101;IMPERIESE;008038;OLIVETTA SAN MICHELE                    ;113;111;224
2016;070;LIGURIA              ;101;IMPERIESE;008039;OSPEDALETTI                             ;1.581;1.775;3.356
2016;070;LIGURIA              ;101;IMPERIESE;008040;PERINALDO                               ;425;456;881
2016;070;LIGURIA              ;101;IMPERIESE;008041;PIETRABRUNA                             ;239;243;482
2016;070;LIGURIA              ;101;IMPERIESE;008042;PIEVE DI TECO                           ;654;692;1.346
2016;070;LIGURIA              ;101;IMPERIESE;008043;PIGNA                                   ;404;435;839
2016;070;LIGURIA              ;101;IMPERIESE;008044;POMPEIANA                               ;396;420;816
2016;070;LIGURIA              ;101;IMPERIESE;008045;PONTEDASSIO                             ;1.173;1.166;2.339
2016;070;LIGURIA              ;101;IMPERIESE;008046;PORNASSIO                               ;421;289;710
2016;070;LIGURIA              ;101;IMPERIESE;008047;PRELA'                                  ;246;248;494
2016;070;LIGURIA              ;101;IMPERIESE;008048;RANZO                                   ;265;298;563
2016;070;LIGURIA              ;101;IMPERIESE;008049;REZZO                                   ;172;179;351
2016;070;LIGURIA              ;101;IMPERIESE;008050;RIVA LIGURE                             ;1.397;1.466;2.863
2016;070;LIGURIA              ;101;IMPERIESE;008051;ROCCHETTA NERVINA                       ;156;143;299
2016;070;LIGURIA              ;101;IMPERIESE;008052;SAN BARTOLOMEO AL MARE                  ;1.456;1.606;3.062
2016;070;LIGURIA              ;101;IMPERIESE;008053;SAN BIAGIO DELLA CIMA                   ;638;687;1.325
2016;070;LIGURIA              ;101;IMPERIESE;008054;SAN LORENZO AL MARE                     ;613;668;1.281
2016;070;LIGURIA              ;101;IMPERIESE;008055;SAN REMO                                ;26.011;28.813;54.824
2016;070;LIGURIA              ;101;IMPERIESE;008056;SANTO STEFANO AL MARE                   ;1.082;1.150;2.232
2016;070;LIGURIA              ;101;IMPERIESE;008057;SEBORGA                                 ;152;155;307
2016;070;LIGURIA              ;101;IMPERIESE;008058;SOLDANO                                 ;512;505;1.017
2016;070;LIGURIA              ;101;IMPERIESE;008059;TAGGIA                                  ;6.637;7.423;14.060
2016;070;LIGURIA              ;101;IMPERIESE;008060;TERZORIO                                ;114;117;231
2016;070;LIGURIA              ;101;IMPERIESE;008061;TRIORA                                  ;178;183;361
2016;070;LIGURIA              ;101;IMPERIESE;008062;VALLEBONA                               ;662;662;1.324
2016;070;LIGURIA              ;101;IMPERIESE;008063;VALLECROSIA                             ;3.300;3.670;6.970
2016;070;LIGURIA              ;101;IMPERIESE;008064;VASIA                                   ;188;203;391
2016;070;LIGURIA              ;101;IMPERIESE;008065;VENTIMIGLIA                             ;11.800;12.378;24.178
2016;070;LIGURIA              ;101;IMPERIESE;008066;VESSALICO                               ;155;131;286
2016;070;LIGURIA              ;101;IMPERIESE;008067;VILLA FARALDI                           ;232;227;459
2016;070;LIGURIA              ;102;SAVONESE;009001;ALASSIO                                 ;4.977;5.844;10.821
2016;070;LIGURIA              ;102;SAVONESE;009002;ALBENGA                                 ;11.751;12.393;24.144
2016;070;LIGURIA              ;102;SAVONESE;009003;ALBISOLA MARINA                         ;2.552;2.879;5.431
2016;070;LIGURIA              ;102;SAVONESE;009004;ALBISOLA SUPERIORE                      ;4.694;5.370;10.064
2016;070;LIGURIA              ;102;SAVONESE;009005;ALTARE                                  ;1.038;1.048;2.086
2016;070;LIGURIA              ;102;SAVONESE;009006;ANDORA                                  ;3.595;3.936;7.531
2016;070;LIGURIA              ;102;SAVONESE;009007;ARNASCO                                 ;328;306;634
2016;070;LIGURIA              ;102;SAVONESE;009008;BALESTRINO                              ;281;301;582
2016;070;LIGURIA              ;102;SAVONESE;009009;BARDINETO                               ;367;380;747
2016;070;LIGURIA              ;102;SAVONESE;009010;BERGEGGI                                ;530;592;1.122
2016;070;LIGURIA              ;102;SAVONESE;009011;BOISSANO                                ;1.237;1.250;2.487
2016;070;LIGURIA              ;102;SAVONESE;009012;BORGHETTO SANTO SPIRITO                 ;2.263;2.587;4.850
2016;070;LIGURIA              ;102;SAVONESE;009013;BORGIO VEREZZI                          ;1.032;1.200;2.232
2016;070;LIGURIA              ;102;SAVONESE;009014;BORMIDA                                 ;193;198;391
2016;070;LIGURIA              ;102;SAVONESE;009015;CAIRO MONTENOTTE                        ;6.492;6.713;13.205
2016;070;LIGURIA              ;102;SAVONESE;009016;CALICE LIGURE                           ;850;870;1.720
2016;070;LIGURIA              ;102;SAVONESE;009017;CALIZZANO                               ;726;745;1.471
2016;070;LIGURIA              ;102;SAVONESE;009018;CARCARE                                 ;2.637;2.951;5.588
2016;070;LIGURIA              ;102;SAVONESE;009019;CASANOVA LERRONE                        ;369;362;731
2016;070;LIGURIA              ;102;SAVONESE;009020;CASTELBIANCO                            ;153;172;325
